file,gloss,cat,occluded,signer,duration
C0/clip_00090_good_morning_S6.npz,0,0,1,S6,4.23248683596614
C0/clip_00091_good_morning_S6.npz,0,0,1,S6,4.43259456757207
C0/clip_00092_good_morning_S6.npz,0,0,1,S6,4.29928345275787
C0/clip_00093_good_morning_S6.npz,0,0,1,S6,4.56590568238626
C0/clip_00094_good_morning_S6.npz,0,0,1,S6,4.49925012497917
C0/clip_00095_good_morning_S6.npz,0,0,1,S6,4.43262411347517
C0/clip_00096_good_morning_S6.npz,0,0,1,S6,4.26595567405432
C0/clip_00097_good_morning_S6.npz,0,0,1,S6,4.23273313625369
C0/clip_00098_good_morning_S6.npz,0,0,1,S6,4.16597233794367
C0/clip_00099_good_morning_S6.npz,0,0,1,S6,4.23262789535077
C0/clip_00100_good_morning_S6.npz,0,0,1,S6,4.36606746938636
C0/clip_00101_good_morning_S7.npz,0,0,1,S7,4.3
C0/clip_00102_good_morning_S7.npz,0,0,1,S7,4.5
C0/clip_00103_good_morning_S7.npz,0,0,1,S7,4.4
C0/clip_00104_good_morning_S7.npz,0,0,1,S7,4.36666666666666
C0/clip_00105_good_morning_S7.npz,0,0,1,S7,4.62249614791987
C0/clip_00106_good_morning_S7.npz,0,0,1,S7,4.65832945139212
C0/clip_00107_good_morning_S7.npz,0,0,1,S7,4.72999605833661
C0/clip_00108_good_morning_S7.npz,0,0,1,S7,4.62249614791987
C0/clip_00109_good_morning_S7.npz,0,0,1,S7,4.8733292722256
C0/clip_00110_good_morning_S7.npz,0,0,1,S7,4.69416275486437
C0/clip_00111_good_morning_S7.npz,0,0,1,S7,4.80131857107026
C0/clip_00112_good_morning_S7.npz,0,0,1,S7,4.44332963055864
C0/clip_00113_good_morning_S7.npz,0,0,1,S7,4.62249614791987
C0/clip_00114_good_morning_S7.npz,0,0,1,S7,4.69416275486437
C0/clip_00115_good_morning_S7.npz,0,0,1,S7,4.62249614791987
C0/clip_00116_good_morning_S7.npz,0,0,1,S7,4.55082954097538
C0/clip_00117_good_morning_S7.npz,0,0,1,S7,4.51499623750313
C0/clip_00118_good_morning_S7.npz,0,0,1,S7,4.6223305145478
C0/clip_00119_good_morning_S7.npz,0,0,1,S7,4.62249614791987
C0/clip_00120_good_morning_S7.npz,0,0,1,S7,4.29999641666965
C0/clip_00121_good_morning_S7.npz,0,0,1,S7,4.58666284444763
C0/clip_00122_good_morning_S7.npz,0,0,1,S7,4.6223305145478
C0/clip_00123_good_morning_S7.npz,0,0,1,S7,4.62249614791987
C0/clip_00124_good_morning_S7.npz,0,0,1,S7,4.6223305145478
C0/clip_00125_good_afternoon_S0.npz,1,0,1,S0,4.06666666666666
C0/clip_00126_good_afternoon_S0.npz,1,0,1,S0,4.06666666666666
C0/clip_00127_good_afternoon_S0.npz,1,0,1,S0,4.06666666666666
C0/clip_00128_good_afternoon_S0.npz,1,0,1,S0,4.06666666666666
C0/clip_00129_good_afternoon_S0.npz,1,0,1,S0,4.06666666666666
C0/clip_00130_good_afternoon_S1.npz,1,0,1,S1,4.06666666666666
C0/clip_00131_good_afternoon_S1.npz,1,0,1,S1,4.06666666666666
C0/clip_00132_good_afternoon_S1.npz,1,0,1,S1,4.06666666666666
C0/clip_00133_good_afternoon_S1.npz,1,0,1,S1,4.06666666666666
C0/clip_00134_good_afternoon_S1.npz,1,0,1,S1,4.06666666666666
C0/clip_00135_good_afternoon_S2.npz,1,0,0,S2,4.06666666666666
C0/clip_00136_good_afternoon_S2.npz,1,0,0,S2,4.06666666666666
C0/clip_00137_good_afternoon_S2.npz,1,0,0,S2,4.06666666666666
C0/clip_00138_good_afternoon_S2.npz,1,0,0,S2,4.06666666666666
C0/clip_00139_good_afternoon_S2.npz,1,0,0,S2,4.06666666666666
C0/clip_00140_good_afternoon_S2.npz,1,0,1,S2,4.06666666666666
C0/clip_00141_good_afternoon_S3.npz,1,0,1,S3,4.06666666666666
C0/clip_00142_good_afternoon_S3.npz,1,0,1,S3,4.06666666666666
C0/clip_00143_good_afternoon_S3.npz,1,0,1,S3,4.06666666666666
C0/clip_00144_good_afternoon_S3.npz,1,0,1,S3,4.06666666666666
C0/clip_00145_good_afternoon_S3.npz,1,0,1,S3,4.06666666666666
C0/clip_00146_good_afternoon_S4.npz,1,0,1,S4,4.56605785895213
C0/clip_00147_good_afternoon_S4.npz,1,0,1,S4,4.43259456757207
C0/clip_00148_good_afternoon_S4.npz,1,0,1,S4,4.69921679720046
C0/clip_00149_good_afternoon_S4.npz,1,0,1,S4,4.56605785895213
C0/clip_00150_good_afternoon_S4.npz,1,0,1,S4,4.43259456757207
C0/clip_00151_good_afternoon_S4.npz,1,0,1,S4,4.16597233794367
C0/clip_00152_good_afternoon_S4.npz,1,0,0,S4,4.43259456757207
C0/clip_00153_good_afternoon_S4.npz,1,0,1,S4,4.23262789535077
C0/clip_00154_good_afternoon_S4.npz,1,0,1,S4,4.16611118517531
C0/clip_00155_good_afternoon_S4.npz,1,0,1,S4,4.46607119050793
C0/clip_00156_good_afternoon_S4.npz,1,0,1,S4,4.1995800419958
C0/clip_00157_good_afternoon_S4.npz,1,0,1,S4,4.33261123146142
C0/clip_00158_good_afternoon_S4.npz,1,0,1,S4,4.46592234627562
C0/clip_00159_good_afternoon_S4.npz,1,0,1,S4,4.1995800419958
C0/clip_00160_good_afternoon_S4.npz,1,0,1,S4,4.26595567405432
C0/clip_00161_good_afternoon_S4.npz,1,0,1,S4,4.43259456757207
C0/clip_00162_good_afternoon_S4.npz,1,0,1,S4,4.39926678886852
C0/clip_00163_good_afternoon_S4.npz,1,0,1,S4,4.33275563258232
C0/clip_00164_good_afternoon_S4.npz,1,0,0,S4,4.39926678886852
C0/clip_00165_good_afternoon_S4.npz,1,0,1,S4,4.36593229446534
C0/clip_00166_good_afternoon_S4.npz,1,0,1,S4,4.23262789535077
C0/clip_00167_good_afternoon_S4.npz,1,0,1,S4,3.8329500383295
C0/clip_00168_good_afternoon_S4.npz,1,0,1,S4,4.29928345275787
C0/clip_00169_good_afternoon_S4.npz,1,0,1,S4,4.19930011664722
C0/clip_00170_good_afternoon_S4.npz,1,0,1,S4,4.36608452206372
C0/clip_00171_good_afternoon_S5.npz,1,0,0,S5,4.16611118517531
C0/clip_00172_good_afternoon_S5.npz,1,0,0,S5,4.19930011664722
C0/clip_00173_good_afternoon_S5.npz,1,0,1,S5,4.26595567405432
C0/clip_00174_good_afternoon_S5.npz,1,0,1,S5,4.09931678053657
C0/clip_00175_good_afternoon_S5.npz,1,0,0,S5,3.33300003333
C0/clip_00176_good_afternoon_S5.npz,1,0,1,S5,4.26595567405432
C0/clip_00177_good_afternoon_S5.npz,1,0,1,S5,4.69937341687775
C0/clip_00178_good_afternoon_S5.npz,1,0,0,S5,4.49925012497917
C0/clip_00179_good_afternoon_S5.npz,1,0,0,S5,4.23262789535077
C0/clip_00180_good_afternoon_S5.npz,1,0,0,S5,4.26609785361951
C0/clip_00181_good_afternoon_S5.npz,1,0,1,S5,5.13264898013598
C0/clip_00182_good_afternoon_S5.npz,1,0,0,S5,4.83252791201466
C0/clip_00183_good_afternoon_S5.npz,1,0,0,S5,4.46592234627562
C0/clip_00184_good_afternoon_S5.npz,1,0,1,S5,4.43259456757207
C0/clip_00185_good_afternoon_S5.npz,1,0,1,S5,4.56590568238626
C0/clip_00186_good_afternoon_S5.npz,1,0,0,S5,4.53257790368272
C0/clip_00187_good_afternoon_S5.npz,1,0,1,S5,3.53274454257623
C0/clip_00188_good_afternoon_S5.npz,1,0,1,S5,4.43259456757207
C0/clip_00189_good_afternoon_S5.npz,1,0,0,S5,4.26595567405432
C0/clip_00190_good_afternoon_S5.npz,1,0,0,S5,4.86601786428476
C0/clip_00191_good_afternoon_S5.npz,1,0,0,S5,5.29929342754299
C0/clip_00192_good_afternoon_S5.npz,1,0,0,S5,4.36593901016497
C0/clip_00193_good_afternoon_S5.npz,1,0,0,S5,4.96600453272896
C0/clip_00194_good_afternoon_S5.npz,1,0,0,S5,5.56573904349275
C0/clip_00195_good_afternoon_S5.npz,1,0,0,S5,4.76587235460756
C0/clip_00196_good_afternoon_S5.npz,1,0,0,S5,5.23263564858018
C0/clip_00197_good_afternoon_S6.npz,1,0,0,S6,4.76666666666666
C0/clip_00198_good_afternoon_S6.npz,1,0,1,S6,4.29942674310092
C0/clip_00199_good_afternoon_S6.npz,1,0,1,S6,4.23262789535077
C0/clip_00200_good_afternoon_S6.npz,1,0,1,S6,4.0995900409959
C0/clip_00201_good_afternoon_S6.npz,1,0,1,S6,4.26609785361951
C0/clip_00202_good_afternoon_S6.npz,1,0,1,S6,4.1991601679664
C0/clip_00203_good_afternoon_S6.npz,1,0,1,S6,4.26595567405432
C0/clip_00204_good_afternoon_S6.npz,1,0,1,S6,4.26595567405432
C0/clip_00205_good_afternoon_S6.npz,1,0,1,S6,4.2993416633078
C0/clip_00206_good_afternoon_S6.npz,1,0,1,S6,4.33261123146142
C0/clip_00207_good_afternoon_S6.npz,1,0,1,S6,4.16597233794367
C0/clip_00208_good_afternoon_S6.npz,1,0,1,S6,4.13264455924012
C0/clip_00209_good_afternoon_S6.npz,1,0,1,S6,4.16597233794367
C0/clip_00210_good_afternoon_S6.npz,1,0,1,S6,4.33275563258232
C0/clip_00211_good_afternoon_S6.npz,1,0,1,S6,4.46592234627562
C0/clip_00212_good_afternoon_S6.npz,1,0,1,S6,4.23262789535077
C0/clip_00213_good_afternoon_S6.npz,1,0,1,S6,4.29928345275787
C0/clip_00214_good_afternoon_S6.npz,1,0,1,S6,4.36593901016497
C0/clip_00215_good_afternoon_S6.npz,1,0,1,S6,4.79920013331111
C0/clip_00216_good_afternoon_S6.npz,1,0,1,S6,4.59923346108981
C0/clip_00217_good_afternoon_S6.npz,1,0,1,S6,4.53257790368272
C0/clip_00218_good_afternoon_S6.npz,1,0,1,S6,4.49925012497917
C0/clip_00219_good_afternoon_S6.npz,1,0,1,S6,4.66588901849691
C0/clip_00220_good_afternoon_S6.npz,1,0,1,S6,4.43259456757207
C0/clip_00221_good_afternoon_S6.npz,1,0,1,S6,4.43274230102652
C0/clip_00222_good_afternoon_S7.npz,1,0,1,S7,4.26609785361951
C0/clip_00223_good_afternoon_S7.npz,1,0,1,S7,4.23262789535077
C0/clip_00224_good_afternoon_S7.npz,1,0,1,S7,4.19930011664722
C0/clip_00225_good_afternoon_S7.npz,1,0,1,S7,4.46592234627562
C0/clip_00226_good_afternoon_S7.npz,1,0,1,S7,4.33261123146142
C0/clip_00227_good_afternoon_S7.npz,1,0,1,S7,4.69416275486437
C0/clip_00228_good_afternoon_S7.npz,1,0,1,S7,4.76582936180886
C0/clip_00229_good_afternoon_S7.npz,1,0,1,S7,4.58666284444763
C0/clip_00230_good_afternoon_S7.npz,1,0,1,S7,1.97083169097359
C0/clip_00231_good_afternoon_S7.npz,1,0,1,S7,4.44332963055864
C0/clip_00232_good_afternoon_S7.npz,1,0,1,S7,4.58666284444763
C0/clip_00233_good_afternoon_S7.npz,1,0,1,S7,4.58666284444763
C0/clip_00234_good_afternoon_S7.npz,1,0,1,S7,4.55082954097538
C0/clip_00235_good_afternoon_S7.npz,1,0,1,S7,4.72999605833661
C0/clip_00236_good_afternoon_S7.npz,1,0,1,S7,4.76582936180886
C0/clip_00237_good_afternoon_S7.npz,1,0,1,S7,4.65832945139212
C0/clip_00238_good_afternoon_S7.npz,1,0,1,S7,4.58666284444763
C0/clip_00239_good_afternoon_S7.npz,1,0,1,S7,4.58666284444763
C0/clip_00240_good_afternoon_S7.npz,1,0,1,S7,4.55082954097538
C0/clip_00241_good_afternoon_S7.npz,1,0,1,S7,4.44332963055864
C0/clip_00242_good_afternoon_S7.npz,1,0,1,S7,4.55082954097538
C0/clip_00243_good_afternoon_S7.npz,1,0,1,S7,4.69416275486437
C0/clip_00244_good_afternoon_S7.npz,1,0,1,S7,4.51499623750313
C0/clip_00245_good_afternoon_S7.npz,1,0,1,S7,4.51499623750313
C0/clip_00246_good_afternoon_S7.npz,1,0,1,S7,4.55082954097538
C0/clip_00247_good_afternoon_S7.npz,1,0,1,S7,4.58666284444763
C0/clip_00248_good_afternoon_S7.npz,1,0,1,S7,4.65832945139212
C0/clip_00249_good_evening_S0.npz,2,0,1,S0,4.06666666666666
C0/clip_00250_good_evening_S0.npz,2,0,1,S0,4.06666666666666
C0/clip_00251_good_evening_S0.npz,2,0,1,S0,4.06666666666666
C0/clip_00252_good_evening_S0.npz,2,0,1,S0,4.06666666666666
C0/clip_00253_good_evening_S0.npz,2,0,1,S0,4.06666666666666
C0/clip_00254_good_evening_S0.npz,2,0,1,S0,4.06666666666666
C0/clip_00255_good_evening_S1.npz,2,0,1,S1,4.06666666666666
C0/clip_00256_good_evening_S1.npz,2,0,1,S1,4.06666666666666
C0/clip_00257_good_evening_S1.npz,2,0,1,S1,4.06666666666666
C0/clip_00258_good_evening_S1.npz,2,0,1,S1,4.06666666666666
C0/clip_00259_good_evening_S1.npz,2,0,1,S1,4.06666666666666
C0/clip_00260_good_evening_S2.npz,2,0,0,S2,4.06666666666666
C0/clip_00261_good_evening_S2.npz,2,0,0,S2,4.06666666666666
C0/clip_00262_good_evening_S2.npz,2,0,0,S2,4.06666666666666
C0/clip_00263_good_evening_S2.npz,2,0,1,S2,4.06666666666666
C0/clip_00264_good_evening_S2.npz,2,0,0,S2,4.06666666666666
C0/clip_00265_good_evening_S3.npz,2,0,1,S3,4.06666666666666
C0/clip_00266_good_evening_S3.npz,2,0,1,S3,4.06666666666666
C0/clip_00267_good_evening_S3.npz,2,0,1,S3,4.06666666666666
C0/clip_00268_good_evening_S3.npz,2,0,1,S3,4.06666666666666
C0/clip_00269_good_evening_S3.npz,2,0,1,S3,4.06666666666666
C0/clip_00270_good_evening_S3.npz,2,0,1,S3,4.06666666666666
C0/clip_00271_good_evening_S4.npz,2,0,1,S4,4.33275563258232
C0/clip_00272_good_evening_S4.npz,2,0,1,S4,4.56590568238626
C0/clip_00273_good_evening_S4.npz,2,0,1,S4,4.29928345275787
C0/clip_00274_good_evening_S4.npz,2,0,1,S4,3.99946673776829
C0/clip_00275_good_evening_S4.npz,2,0,1,S4,4.49940007998933
C0/clip_00276_good_evening_S4.npz,2,0,1,S4,4.33275563258232
C0/clip_00277_good_evening_S4.npz,2,0,1,S4,4.33261123146142
C0/clip_00278_good_evening_S4.npz,2,0,1,S4,4.36593901016497
C0/clip_00279_good_evening_S4.npz,2,0,1,S4,4.16611118517531
C0/clip_00280_good_evening_S4.npz,2,0,1,S4,4.36608452206372
C0/clip_00281_good_evening_S4.npz,2,0,1,S4,4.19930011664722
C0/clip_00282_good_evening_S4.npz,2,0,0,S4,4.26609785361951
C0/clip_00283_good_evening_S4.npz,2,0,1,S4,4.19930011664722
C0/clip_00284_good_evening_S4.npz,2,0,1,S4,4.26595567405432
C0/clip_00285_good_evening_S4.npz,2,0,1,S4,4.23262789535077
C0/clip_00286_good_evening_S4.npz,2,0,1,S4,4.332900043329
C0/clip_00287_good_evening_S4.npz,2,0,1,S4,4.1995800419958
C0/clip_00288_good_evening_S4.npz,2,0,1,S4,4.16611118517531
C0/clip_00289_good_evening_S4.npz,2,0,1,S4,4.19930011664722
C0/clip_00290_good_evening_S4.npz,2,0,1,S4,4.33261123146142
C0/clip_00291_good_evening_S4.npz,2,0,1,S4,4.13264455924012
C0/clip_00292_good_evening_S4.npz,2,0,1,S4,4.23262789535077
C0/clip_00293_good_evening_S4.npz,2,0,1,S4,4.26595567405432
C0/clip_00294_good_evening_S4.npz,2,0,1,S4,4.19930011664722
C0/clip_00295_good_evening_S4.npz,2,0,1,S4,4.16597233794367
C0/clip_00296_good_evening_S5.npz,2,0,0,S5,4.19930011664722
C0/clip_00297_good_evening_S5.npz,2,0,0,S5,4.26609785361951
C0/clip_00298_good_evening_S5.npz,2,0,1,S5,4.23262789535077
C0/clip_00299_good_evening_S5.npz,2,0,1,S5,4.23262789535077
C0/clip_00300_good_evening_S5.npz,2,0,1,S5,3.93267788701883
C0/clip_00301_good_evening_S5.npz,2,0,1,S5,5.03266231169177
C0/clip_00302_good_evening_S5.npz,2,0,1,S5,4.43259456757207
C0/clip_00303_good_evening_S5.npz,2,0,1,S5,5.43242792867855
C0/clip_00304_good_evening_S5.npz,2,0,1,S5,4.43274230102652
C0/clip_00305_good_evening_S5.npz,2,0,1,S5,4.49925012497917
C0/clip_00306_good_evening_S5.npz,2,0,1,S5,4.29942674310092
C0/clip_00307_good_evening_S5.npz,2,0,1,S5,4.86585569071821
C0/clip_00308_good_evening_S5.npz,2,0,1,S5,4.39926678886852
C0/clip_00309_good_evening_S5.npz,2,0,1,S5,4.19944007465671
C0/clip_00310_good_evening_S5.npz,2,0,1,S5,5.03266231169177
C0/clip_00311_good_evening_S5.npz,2,0,1,S5,5.09932009065458
C0/clip_00312_good_evening_S5.npz,2,0,1,S5,4.39926678886852
C0/clip_00313_good_evening_S5.npz,2,0,1,S5,4.53257790368272
C0/clip_00314_good_evening_S5.npz,2,0,1,S5,4.66588901849691
C0/clip_00315_good_evening_S5.npz,2,0,1,S5,4.59923346108981
C0/clip_00316_good_evening_S5.npz,2,0,1,S5,5.09915014164306
C0/clip_00317_good_evening_S5.npz,2,0,1,S5,4.93251124812531
C0/clip_00318_good_evening_S5.npz,2,0,1,S5,4.39926678886852
C0/clip_00319_good_evening_S5.npz,2,0,1,S5,4.56590568238626
C0/clip_00320_good_evening_S5.npz,2,0,1,S5,4.69937341687775
C0/clip_00321_good_evening_S6.npz,2,0,1,S6,4.0662600406626
C0/clip_00322_good_evening_S6.npz,2,0,1,S6,4.26595567405432
C0/clip_00323_good_evening_S6.npz,2,0,1,S6,4.1995800419958
C0/clip_00324_good_evening_S6.npz,2,0,1,S6,4.1662500416625
C0/clip_00325_good_evening_S6.npz,2,0,1,S6,4.23262789535077
C0/clip_00326_good_evening_S6.npz,2,0,1,S6,4.19930011664722
C0/clip_00327_good_evening_S6.npz,2,0,1,S6,4.39926678886852
C0/clip_00328_good_evening_S6.npz,2,0,1,S6,4.26595567405432
C0/clip_00329_good_evening_S6.npz,2,0,1,S6,4.26595567405432
C0/clip_00330_good_evening_S6.npz,2,0,1,S6,4.56590568238626
C0/clip_00331_good_evening_S6.npz,2,0,1,S6,4.26595567405432
C0/clip_00332_good_evening_S6.npz,2,0,1,S6,4.29928345275787
C0/clip_00333_good_evening_S6.npz,2,0,1,S6,4.39926678886852
C0/clip_00334_good_evening_S6.npz,2,0,1,S6,4.56590568238626
C0/clip_00335_good_evening_S6.npz,2,0,1,S6,4.23262789535077
C0/clip_00336_good_evening_S6.npz,2,0,1,S6,4.29928345275787
C0/clip_00337_good_evening_S6.npz,2,0,1,S6,4.73254457590401
C0/clip_00338_good_evening_S6.npz,2,0,1,S6,4.63256123979336
C0/clip_00339_good_evening_S6.npz,2,0,1,S6,4.33275563258232
C0/clip_00340_good_evening_S6.npz,2,0,1,S6,4.49940007998933
C0/clip_00341_good_evening_S6.npz,2,0,1,S6,4.26595567405432
C0/clip_00342_good_evening_S6.npz,2,0,1,S6,4.69921679720046
C0/clip_00343_good_evening_S6.npz,2,0,1,S6,4.39926678886852
C0/clip_00344_good_evening_S6.npz,2,0,1,S6,4.26595567405432
C0/clip_00345_good_evening_S6.npz,2,0,1,S6,4.59938674843354
C0/clip_00346_good_evening_S7.npz,2,0,1,S7,4.26609785361951
C0/clip_00347_good_evening_S7.npz,2,0,1,S7,4.09931678053657
C0/clip_00348_good_evening_S7.npz,2,0,1,S7,4.19930011664722
C0/clip_00349_good_evening_S7.npz,2,0,1,S7,4.29928345275787
C0/clip_00350_good_evening_S7.npz,2,0,1,S7,4.3358297201419
C0/clip_00351_good_evening_S7.npz,2,0,1,S7,4.40749632708639
C0/clip_00352_good_evening_S7.npz,2,0,1,S7,4.55082954097538
C0/clip_00353_good_evening_S7.npz,2,0,1,S7,4.55082954097538
C0/clip_00354_good_evening_S7.npz,2,0,1,S7,4.58666284444763
C0/clip_00355_good_evening_S7.npz,2,0,1,S7,4.40749632708639
C0/clip_00356_good_evening_S7.npz,2,0,1,S7,4.51499623750313
C0/clip_00357_good_evening_S7.npz,2,0,1,S7,4.47916293403088
C0/clip_00358_good_evening_S7.npz,2,0,1,S7,4.58666284444763
C0/clip_00359_good_evening_S7.npz,2,0,1,S7,4.62249614791987
C0/clip_00360_good_evening_S7.npz,2,0,1,S7,4.55082954097538
C0/clip_00361_good_evening_S7.npz,2,0,1,S7,4.6223305145478
C0/clip_00362_good_evening_S7.npz,2,0,1,S7,4.65832945139212
C0/clip_00363_good_evening_S7.npz,2,0,1,S7,4.58666284444763
C0/clip_00364_good_evening_S7.npz,2,0,1,S7,4.69416275486437
C0/clip_00365_good_evening_S7.npz,2,0,1,S7,4.51499623750313
C0/clip_00366_good_evening_S7.npz,2,0,1,S7,4.51499623750313
C0/clip_00367_good_evening_S7.npz,2,0,1,S7,4.55082954097538
C0/clip_00368_good_evening_S7.npz,2,0,1,S7,4.6223305145478
C0/clip_00369_good_evening_S7.npz,2,0,1,S7,4.76582936180886
C0/clip_00370_hello_S0.npz,3,0,1,S0,4.06666666666666
C0/clip_00371_hello_S0.npz,3,0,1,S0,4.06666666666666
