File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0039_S1_strategy2.npz,94 -> 9 -> 8 -> 75 -> 87 -> 82 -> 37,94 -> 9 -> 8 -> 75 -> 87 -> 77 -> 82 -> 31 -> 37,5,4,2,0.555556,0.714286,0.625000
continuous_0040_S1_strategy2.npz,81 -> 33 -> 46 -> 79 -> 58 -> 54 -> 77,81 -> 33 -> 46 -> 24 -> 79 -> 58 -> 54 -> 77,7,1,0,0.875000,1.000000,0.933333
continuous_0041_S1_strategy2.npz,40 -> 72,40 -> 72,2,0,0,1.000000,1.000000,1.000000
continuous_0042_S1_strategy2.npz,80,80,1,0,0,1.000000,1.000000,1.000000
continuous_0043_S2_strategy2.npz,2 -> 25 -> 19 -> 31 -> 100 -> 84 -> 70,2 -> 25 -> 19 -> 31 -> 100 -> 84 -> 70,6,1,1,0.857143,0.857143,0.857143
continuous_0044_S2_strategy2.npz,96 -> 12 -> 54 -> 81 -> 1 -> 62,96 -> 12 -> 54 -> 81 -> 1 -> 62,6,0,0,1.000000,1.000000,1.000000
continuous_0045_S2_strategy2.npz,103 -> 0 -> 65 -> 24 -> 41 -> 83 -> 12,103 -> 0 -> 65 -> 22 -> 24 -> 41 -> 83 -> 12,7,1,0,0.875000,1.000000,0.933333
continuous_0046_S2_strategy2.npz,1 -> 14 -> 43 -> 101 -> 27 -> 72,1 -> 14 -> 43 -> 98 -> 101 -> 27 -> 72,6,1,0,0.857143,1.000000,0.923077
continuous_0047_S2_strategy2.npz,61 -> 99 -> 74 -> 29 -> 13 -> 9 -> 64,61 -> 99 -> 74 -> 29 -> 13 -> 104 -> 9 -> 64,6,2,1,0.750000,0.857143,0.800000
continuous_0048_S2_strategy2.npz,16 -> 38 -> 48 -> 52 -> 69 -> 89 -> 3,16 -> 38 -> 48 -> 12 -> 52 -> 69 -> 89 -> 3,6,2,1,0.750000,0.857143,0.800000
continuous_0049_S2_strategy2.npz,40 -> 21 -> 71 -> 51 -> 8 -> 61,40 -> 67 -> 21 -> 71 -> 51 -> 104 -> 8 -> 61,6,2,0,0.750000,1.000000,0.857143
continuous_0050_S2_strategy2.npz,33 -> 11 -> 54 -> 46 -> 7 -> 73,33 -> 38 -> 11 -> 54 -> 46 -> 28 -> 7 -> 73,4,4,2,0.500000,0.666667,0.571429
continuous_0051_S2_strategy2.npz,68 -> 56 -> 87 -> 17 -> 4 -> 79 -> 102,68 -> 56 -> 87 -> 17 -> 4 -> 79 -> 102,7,0,0,1.000000,1.000000,1.000000
continuous_0052_S2_strategy2.npz,10 -> 66 -> 50 -> 35 -> 95 -> 22,10 -> 66 -> 50 -> 30 -> 35 -> 95 -> 22,5,2,1,0.714286,0.833333,0.769231
continuous_0053_S2_strategy2.npz,98 -> 19 -> 31 -> 42 -> 77 -> 63,98 -> 19 -> 31 -> 42 -> 14 -> 77 -> 63,4,3,2,0.571429,0.666667,0.615385
continuous_0054_S2_strategy2.npz,104 -> 39 -> 26 -> 85 -> 49 -> 6 -> 66,104 -> 39 -> 26 -> 85 -> 49 -> 71 -> 6 -> 66,7,1,0,0.875000,1.000000,0.933333
continuous_0055_S2_strategy2.npz,90 -> 57 -> 20 -> 70 -> 14 -> 75,90 -> 57 -> 67 -> 20 -> 14 -> 66 -> 70 -> 14 -> 75,6,3,0,0.666667,1.000000,0.800000
continuous_0056_S2_strategy2.npz,67 -> 21 -> 37 -> 5 -> 80 -> 91 -> 58,67 -> 21 -> 37 -> 5 -> 80 -> 91 -> 58,7,0,0,1.000000,1.000000,1.000000
continuous_0057_S2_strategy2.npz,50 -> 65 -> 4 -> 40 -> 16 -> 59,50 -> 65 -> 4 -> 40 -> 16 -> 59,6,0,0,1.000000,1.000000,1.000000
continuous_0058_S2_strategy2.npz,17 -> 97 -> 90 -> 60 -> 75 -> 47 -> 34,17 -> 97 -> 90 -> 60 -> 75 -> 47 -> 34,6,1,1,0.857143,0.857143,0.857143
continuous_0059_S2_strategy2.npz,15 -> 45 -> 102 -> 76 -> 28 -> 30 -> 57,15 -> 45 -> 102 -> 76 -> 27 -> 28 -> 30 -> 57,5,3,2,0.625000,0.714286,0.666667
continuous_0060_S2_strategy2.npz,18 -> 82 -> 44 -> 32 -> 97 -> 55,18 -> 82 -> 44 -> 32 -> 97 -> 55,6,0,0,1.000000,1.000000,1.000000
continuous_0061_S2_strategy2.npz,53 -> 88 -> 23 -> 36 -> 46 -> 72,53 -> 88 -> 23 -> 36 -> 46 -> 72,6,0,0,1.000000,1.000000,1.000000
continuous_0062_S2_strategy2.npz,86 -> 93 -> 88 -> 92 -> 94 -> 78,86 -> 93 -> 71 -> 88 -> 92 -> 94 -> 78,5,2,1,0.714286,0.833333,0.769231
continuous_0063_S3_strategy2.npz,49 -> 66 -> 80 -> 37 -> 1 -> 19 -> 93,49 -> 66 -> 80 -> 37 -> 1 -> 19 -> 93,7,0,0,1.000000,1.000000,1.000000
continuous_0064_S3_strategy2.npz,2 -> 14 -> 21 -> 82 -> 40 -> 56 -> 104,2 -> 14 -> 21 -> 82 -> 40 -> 56 -> 104,6,1,1,0.857143,0.857143,0.857143
continuous_0065_S3_strategy2.npz,95 -> 79 -> 11 -> 27 -> 9 -> 55,95 -> 79 -> 11 -> 63 -> 27 -> 9 -> 29 -> 55,6,2,0,0.750000,1.000000,0.857143
continuous_0066_S3_strategy2.npz,57 -> 46 -> 24 -> 63 -> 2 -> 10 -> 84,57 -> 46 -> 24 -> 63 -> 2 -> 10 -> 84,7,0,0,1.000000,1.000000,1.000000
continuous_0067_S3_strategy2.npz,74 -> 88 -> 53 -> 15 -> 6 -> 68 -> 51,74 -> 88 -> 53 -> 95 -> 15 -> 6 -> 68 -> 51,7,1,0,0.875000,1.000000,0.933333
continuous_0068_S3_strategy2.npz,8 -> 85 -> 47 -> 36 -> 75 -> 62 -> 25,8 -> 85 -> 47 -> 36 -> 75 -> 86 -> 62 -> 25,7,1,0,0.875000,1.000000,0.933333
continuous_0069_S3_strategy2.npz,99 -> 7 -> 93 -> 17 -> 28 -> 82 -> 32,99 -> 7 -> 93 -> 17 -> 28 -> 82 -> 31 -> 32,7,1,0,0.875000,1.000000,0.933333
continuous_0070_S3_strategy2.npz,13 -> 91 -> 76 -> 3 -> 45 -> 39 -> 67,13 -> 91 -> 76 -> 3 -> 45 -> 39 -> 67,7,0,0,1.000000,1.000000,1.000000
continuous_0071_S3_strategy2.npz,70 -> 61 -> 47 -> 40 -> 88 -> 101,70 -> 52 -> 61 -> 53 -> 47 -> 40 -> 88 -> 86 -> 101,6,3,0,0.666667,1.000000,0.800000
continuous_0072_S3_strategy2.npz,43 -> 18 -> 59 -> 65 -> 23 -> 37,43 -> 18 -> 59 -> 98 -> 65 -> 23 -> 30 -> 37,6,2,0,0.750000,1.000000,0.857143
continuous_0073_S3_strategy2.npz,58 -> 50 -> 41 -> 96 -> 22 -> 80 -> 92,58 -> 50 -> 33 -> 41 -> 90 -> 96 -> 22 -> 80 -> 92,5,4,2,0.555556,0.714286,0.625000
continuous_0074_S3_strategy2.npz,89 -> 17 -> 20 -> 71 -> 58 -> 42 -> 31,89 -> 17 -> 67 -> 20 -> 71 -> 58 -> 42 -> 31,7,1,0,0.875000,1.000000,0.933333
continuous_0075_S3_strategy2.npz,90 -> 64 -> 0 -> 20 -> 73 -> 44 -> 98,90 -> 64 -> 0 -> 20 -> 73 -> 44 -> 98,7,0,0,1.000000,1.000000,1.000000
continuous_0076_S3_strategy2.npz,48 -> 12 -> 72 -> 26 -> 97 -> 69,48 -> 12 -> 72 -> 26 -> 97 -> 69,6,0,0,1.000000,1.000000,1.000000
continuous_0077_S3_strategy2.npz,29 -> 12 -> 87 -> 77 -> 60 -> 100 -> 33,29 -> 12 -> 87 -> 77 -> 65 -> 60 -> 100 -> 33,7,1,0,0.875000,1.000000,0.933333
continuous_0078_S3_strategy2.npz,86 -> 103 -> 26 -> 18 -> 54 -> 35 -> 74,86 -> 103 -> 26 -> 18 -> 54 -> 35 -> 74,7,0,0,1.000000,1.000000,1.000000
continuous_0079_S3_strategy2.npz,102 -> 16 -> 57 -> 5 -> 30 -> 81,102 -> 16 -> 57 -> 5 -> 30 -> 53 -> 81,6,1,0,0.857143,1.000000,0.923077
continuous_0080_S3_strategy2.npz,15 -> 96 -> 34 -> 59 -> 94 -> 4 -> 77,15 -> 96 -> 36 -> 34 -> 59 -> 94 -> 4 -> 77,7,1,0,0.875000,1.000000,0.933333
continuous_0081_S3_strategy2.npz,83 -> 61 -> 78 -> 52 -> 53 -> 38 -> 60,83 -> 61 -> 78 -> 52 -> 61 -> 53 -> 38 -> 60,7,1,0,0.875000,1.000000,0.933333
continuous_0082_S3_strategy2.npz,72,72,1,0,0,1.000000,1.000000,1.000000
continuous_0083_S3_strategy2.npz,73,73,1,0,0,1.000000,1.000000,1.000000
continuous_0084_S4_strategy2.npz,64 -> 1 -> 22 -> 53 -> 94 -> 101 -> 81,64 -> 1 -> 22 -> 53 -> 94 -> 101 -> 81,7,0,0,1.000000,1.000000,1.000000
continuous_0085_S4_strategy2.npz,14 -> 56 -> 94 -> 21 -> 1 -> 62,14 -> 56 -> 94 -> 20 -> 21 -> 1 -> 62,6,1,0,0.857143,1.000000,0.923077
continuous_0086_S4_strategy2.npz,34 -> 1 -> 58 -> 81 -> 19 -> 20 -> 64,34 -> 1 -> 58 -> 81 -> 19 -> 20 -> 64,7,0,0,1.000000,1.000000,1.000000
continuous_0087_S4_strategy2.npz,63 -> 99 -> 91 -> 40 -> 8 -> 54,63 -> 99 -> 91 -> 40 -> 30 -> 57 -> 8 -> 54,6,2,0,0.750000,1.000000,0.857143
continuous_0088_S4_strategy2.npz,81 -> 17 -> 68 -> 95 -> 8 -> 49 -> 90,81 -> 17 -> 68 -> 95 -> 8 -> 49 -> 90,6,1,1,0.857143,0.857143,0.857143
continuous_0089_S4_strategy2.npz,24 -> 71 -> 78 -> 101 -> 6 -> 38 -> 17,24 -> 71 -> 78 -> 103 -> 6 -> 38 -> 17,6,1,1,0.857143,0.857143,0.857143
continuous_0090_S4_strategy2.npz,55 -> 78 -> 51 -> 99 -> 71 -> 23,55 -> 78 -> 51 -> 99 -> 71 -> 23,6,0,0,1.000000,1.000000,1.000000
continuous_0091_S4_strategy2.npz,35 -> 16 -> 0 -> 98 -> 71 -> 79,35 -> 16 -> 66 -> 0 -> 98 -> 71 -> 79,6,1,0,0.857143,1.000000,0.923077
continuous_0092_S4_strategy2.npz,27 -> 8 -> 76 -> 69 -> 58 -> 37 -> 96,27 -> 8 -> 57 -> 76 -> 69 -> 58 -> 32 -> 96,6,2,1,0.750000,0.857143,0.800000
continuous_0093_S4_strategy2.npz,93 -> 53 -> 97 -> 19 -> 81 -> 36 -> 66,93 -> 53 -> 97 -> 19 -> 66 -> 81 -> 36 -> 66,6,2,1,0.750000,0.857143,0.800000
continuous_0094_S4_strategy2.npz,32 -> 25 -> 62 -> 99 -> 59 -> 19 -> 51,32 -> 25 -> 62 -> 99 -> 59 -> 19 -> 51,7,0,0,1.000000,1.000000,1.000000
continuous_0095_S4_strategy2.npz,84 -> 55 -> 69 -> 101 -> 32 -> 91 -> 43,84 -> 55 -> 69 -> 101 -> 32 -> 91 -> 43,7,0,0,1.000000,1.000000,1.000000
continuous_0096_S4_strategy2.npz,69 -> 10 -> 83 -> 4 -> 103 -> 34,69 -> 10 -> 83 -> 4 -> 85 -> 103 -> 34,5,2,1,0.714286,0.833333,0.769231
continuous_0097_S4_strategy2.npz,45 -> 22 -> 100 -> 84 -> 57 -> 2 -> 18,45 -> 22 -> 100 -> 84 -> 57 -> 2 -> 18,7,0,0,1.000000,1.000000,1.000000
continuous_0098_S4_strategy2.npz,99 -> 77 -> 14 -> 60 -> 6 -> 24,99 -> 50 -> 77 -> 14 -> 60 -> 6 -> 17 -> 24,5,3,1,0.625000,0.833333,0.714286
continuous_0099_S4_strategy2.npz,9 -> 84 -> 17 -> 67 -> 45 -> 60 -> 22,9 -> 66 -> 84 -> 17 -> 67 -> 45 -> 60 -> 22,5,3,2,0.625000,0.714286,0.666667
continuous_0100_S4_strategy2.npz,16 -> 28 -> 63 -> 85 -> 80 -> 54 -> 39,16 -> 28 -> 14 -> 63 -> 85 -> 80 -> 6 -> 54 -> 39,4,5,3,0.444444,0.571429,0.500000
continuous_0101_S4_strategy2.npz,26 -> 71 -> 3 -> 73 -> 54 -> 14,26 -> 71 -> 3 -> 73 -> 54 -> 14,5,1,1,0.833333,0.833333,0.833333
continuous_0102_S4_strategy2.npz,19 -> 25 -> 85 -> 36 -> 47 -> 0 -> 54,19 -> 25 -> 85 -> 36 -> 47 -> 0 -> 54,6,1,1,0.857143,0.857143,0.857143
continuous_0103_S4_strategy2.npz,62 -> 6 -> 74 -> 26 -> 49 -> 52,62 -> 6 -> 74 -> 26 -> 49 -> 52,5,1,1,0.833333,0.833333,0.833333
continuous_0104_S4_strategy2.npz,19 -> 8 -> 32 -> 84 -> 20 -> 96,19 -> 8 -> 32 -> 84 -> 20 -> 96,6,0,0,1.000000,1.000000,1.000000
continuous_0105_S4_strategy2.npz,45 -> 17 -> 97 -> 60 -> 78 -> 35,45 -> 17 -> 97 -> 60 -> 78 -> 35,6,0,0,1.000000,1.000000,1.000000
continuous_0106_S4_strategy2.npz,95 -> 27 -> 51 -> 87 -> 69 -> 16 -> 1,95 -> 27 -> 51 -> 45 -> 87 -> 69 -> 16 -> 1,7,1,0,0.875000,1.000000,0.933333
continuous_0107_S4_strategy2.npz,20 -> 2 -> 12 -> 89 -> 41 -> 60,20 -> 2 -> 12 -> 89 -> 41 -> 66 -> 60,5,2,1,0.714286,0.833333,0.769231
continuous_0108_S4_strategy2.npz,50 -> 82 -> 6 -> 92 -> 100 -> 37,50 -> 82 -> 6 -> 92 -> 100 -> 37,5,1,1,0.833333,0.833333,0.833333
continuous_0109_S4_strategy2.npz,23 -> 51 -> 30 -> 13 -> 1 -> 92 -> 62,23 -> 15 -> 51 -> 30 -> 13 -> 1 -> 92 -> 62,6,2,1,0.750000,0.857143,0.800000
continuous_0110_S4_strategy2.npz,98 -> 36 -> 77 -> 3 -> 52 -> 92 -> 44,98 -> 36 -> 77 -> 3 -> 52 -> 61 -> 92 -> 44,7,1,0,0.875000,1.000000,0.933333
continuous_0111_S4_strategy2.npz,43 -> 103 -> 65 -> 35 -> 26 -> 2,43 -> 103 -> 65 -> 35 -> 26 -> 2,6,0,0,1.000000,1.000000,1.000000
continuous_0112_S4_strategy2.npz,16 -> 78 -> 63 -> 0 -> 21 -> 103 -> 31,16 -> 74 -> 78 -> 63 -> 15 -> 0 -> 21 -> 103 -> 31,7,2,0,0.777778,1.000000,0.875000
continuous_0113_S4_strategy2.npz,80 -> 104 -> 22 -> 45 -> 17 -> 36,80 -> 104 -> 22 -> 45 -> 17 -> 36,6,0,0,1.000000,1.000000,1.000000
continuous_0114_S4_strategy2.npz,9 -> 25 -> 74 -> 63 -> 13 -> 96,9 -> 78 -> 25 -> 74 -> 63 -> 12 -> 13 -> 96,6,2,0,0.750000,1.000000,0.857143
continuous_0115_S4_strategy2.npz,44 -> 94 -> 8 -> 40 -> 28 -> 61,44 -> 94 -> 8 -> 93 -> 40 -> 28 -> 61,6,1,0,0.857143,1.000000,0.923077
continuous_0116_S4_strategy2.npz,95 -> 5 -> 77 -> 28 -> 11 -> 68,95 -> 5 -> 77 -> 28 -> 27 -> 11 -> 68,6,1,0,0.857143,1.000000,0.923077
continuous_0117_S4_strategy2.npz,48 -> 85 -> 103 -> 16 -> 69 -> 83 -> 7,48 -> 85 -> 103 -> 16 -> 74 -> 69 -> 83 -> 7,7,1,0,0.875000,1.000000,0.933333
continuous_0118_S4_strategy2.npz,11 -> 98 -> 64 -> 49 -> 38 -> 60 -> 2,11 -> 98 -> 64 -> 49 -> 38 -> 60 -> 2,7,0,0,1.000000,1.000000,1.000000
continuous_0119_S4_strategy2.npz,43 -> 60 -> 19 -> 9 -> 94 -> 21,43 -> 60 -> 14 -> 19 -> 9 -> 94 -> 21,5,2,1,0.714286,0.833333,0.769231
continuous_0120_S4_strategy2.npz,7 -> 16 -> 90 -> 98 -> 81 -> 26,7 -> 49 -> 16 -> 74 -> 90 -> 98 -> 81 -> 26,5,3,1,0.625000,0.833333,0.714286
continuous_0121_S4_strategy2.npz,71 -> 80 -> 0 -> 45 -> 16 -> 102 -> 52,71 -> 80 -> 0 -> 45 -> 16 -> 102 -> 52,7,0,0,1.000000,1.000000,1.000000
continuous_0122_S4_strategy2.npz,57 -> 81 -> 5 -> 30 -> 44 -> 68,57 -> 81 -> 5 -> 30 -> 44 -> 25 -> 68,5,2,1,0.714286,0.833333,0.769231
continuous_0123_S4_strategy2.npz,42 -> 34 -> 9 -> 15 -> 67 -> 73,42 -> 34 -> 9 -> 15 -> 66 -> 67 -> 73,6,1,0,0.857143,1.000000,0.923077
continuous_0124_S4_strategy2.npz,77 -> 90 -> 31 -> 28 -> 102 -> 7,77 -> 74 -> 90 -> 75 -> 31 -> 28 -> 27 -> 102 -> 7,6,3,0,0.666667,1.000000,0.800000
continuous_0125_S4_strategy2.npz,73 -> 58 -> 47 -> 93 -> 30 -> 64,73 -> 58 -> 47 -> 93 -> 30 -> 64,6,0,0,1.000000,1.000000,1.000000
continuous_0126_S4_strategy2.npz,18 -> 5 -> 70 -> 27 -> 83 -> 86 -> 41,18 -> 5 -> 74 -> 70 -> 69 -> 27 -> 83 -> 86 -> 41,6,3,1,0.666667,0.857143,0.750000
continuous_0127_S4_strategy2.npz,60 -> 28 -> 1 -> 39 -> 42 -> 102 -> 70,60 -> 28 -> 27 -> 29 -> 1 -> 27 -> 39 -> 42 -> 102 -> 70,6,4,1,0.600000,0.857143,0.705882
continuous_0128_S4_strategy2.npz,14 -> 25 -> 38 -> 89 -> 56 -> 99,14 -> 25 -> 38 -> 89 -> 56 -> 99,6,0,0,1.000000,1.000000,1.000000
continuous_0129_S4_strategy2.npz,74 -> 94 -> 33 -> 67 -> 25 -> 8 -> 19,74 -> 94 -> 33 -> 67 -> 25 -> 8 -> 19,7,0,0,1.000000,1.000000,1.000000
continuous_0130_S4_strategy2.npz,86 -> 79 -> 58 -> 36 -> 5 -> 42,86 -> 79 -> 58 -> 36 -> 5 -> 42,6,0,0,1.000000,1.000000,1.000000
continuous_0131_S4_strategy2.npz,4 -> 33 -> 68 -> 21 -> 55 -> 49 -> 72,4 -> 85 -> 33 -> 68 -> 21 -> 55 -> 49 -> 72,5,3,2,0.625000,0.714286,0.666667
continuous_0132_S4_strategy2.npz,45 -> 68 -> 82 -> 52 -> 88 -> 33 -> 17,45 -> 68 -> 82 -> 52 -> 88 -> 33 -> 17,7,0,0,1.000000,1.000000,1.000000
continuous_0133_S4_strategy2.npz,26 -> 80 -> 100 -> 66 -> 42 -> 5,26 -> 80 -> 100 -> 66 -> 14 -> 42 -> 4,5,2,1,0.714286,0.833333,0.769231
continuous_0134_S4_strategy2.npz,89 -> 3 -> 21 -> 95 -> 48 -> 69,89 -> 3 -> 21 -> 95 -> 48 -> 69,6,0,0,1.000000,1.000000,1.000000
continuous_0135_S4_strategy2.npz,65 -> 87 -> 9 -> 49 -> 97 -> 20 -> 30,65 -> 87 -> 9 -> 59 -> 49 -> 97 -> 20 -> 30,5,3,2,0.625000,0.714286,0.666667
continuous_0136_S4_strategy2.npz,84 -> 65 -> 56 -> 101 -> 85 -> 44,84 -> 65 -> 56 -> 101 -> 85 -> 44,6,0,0,1.000000,1.000000,1.000000
continuous_0137_S4_strategy2.npz,101 -> 50 -> 76 -> 5 -> 70 -> 14 -> 61,101 -> 50 -> 76 -> 5 -> 66 -> 70 -> 9 -> 14 -> 61,4,5,3,0.444444,0.571429,0.500000
continuous_0138_S4_strategy2.npz,29 -> 40 -> 90 -> 14 -> 76 -> 61,29 -> 40 -> 90 -> 75 -> 14 -> 76 -> 61,5,2,1,0.714286,0.833333,0.769231
continuous_0139_S4_strategy2.npz,55 -> 102 -> 14 -> 3 -> 42 -> 24,55 -> 102 -> 14 -> 42 -> 24,4,1,2,0.800000,0.666667,0.727273
